entidad_id,entidad_nombre,distrito_federal,distrito_local,municipio_id,municipio_nombre,seccion
24,SAN LUIS POTOSI,2,3,51,VILLA DE REYES,1665
24,SAN LUIS POTOSI,2,3,51,VILLA DE REYES,1666
24,SAN LUIS POTOSI,2,3,51,VILLA DE REYES,1667
24,SAN LUIS POTOSI,2,3,51,VILLA DE REYES,1668
24,SAN LUIS POTOSI,2,3,51,VILLA DE REYES,1669
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1773
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1774
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1775
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1776
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1777
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1778
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1779
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1780
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1781
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1782
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1783
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1784
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1785
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1786
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1787
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1788
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1790
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1791
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1792
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1793
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1794
24,SAN LUIS POTOSI,2,3,56,ZARAGOZA,1795
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1242
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1243
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1244
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1245
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1246
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1247
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1248
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1249
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1250
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1251
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1252
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1253
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1254
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1255
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1256
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1257
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1258
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1259
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1260
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1261
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1262
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1263
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1264
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1265
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1266
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1267
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1268
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1269
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1270
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1309
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1310
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1311
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1312
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1313
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1314
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1315
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1316
24,SAN LUIS POTOSI,2,5,35,SOLEDAD DE GRACIANO SANCHEZ,1318
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1271
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1272
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1273
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1274
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1275
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1276
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1277
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1278
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1279
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1280
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1281
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1282
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1283
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1284
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1285
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1286
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1287
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1288
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1289
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1290
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1291
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1292
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1293
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1294
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1295
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1296
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1297
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1298
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1299
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1300
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1301
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1302
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1303
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1304
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1305
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1306
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1307
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1308
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1317
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1815
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1816
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1817
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1818
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1819
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1821
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1822
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1823
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1824
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1825
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1826
24,SAN LUIS POTOSI,2,9,35,SOLEDAD DE GRACIANO SANCHEZ,1827
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,60
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,61
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,63
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,64
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,65
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,68
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,69
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,70
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,71
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,72
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,73
24,SAN LUIS POTOSI,3,3,4,ARMADILLO DE LOS INFANTE,77
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1556
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1557
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1558
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1559
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1560
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1561
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1562
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1563
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1564
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1565
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1566
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1567
24,SAN LUIS POTOSI,3,3,46,VILLA DE ARISTA,1568
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1670
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1671
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1672
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1673
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1674
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1675
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1676
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1677
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1678
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1679
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1680
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1681
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1682
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1683
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1684
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1685
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1686
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1687
24,SAN LUIS POTOSI,3,3,52,VILLA HIDALGO,1688
24,SAN LUIS POTOSI,3,10,8,CERRITOS,136
24,SAN LUIS POTOSI,3,10,8,CERRITOS,137
24,SAN LUIS POTOSI,3,10,8,CERRITOS,138
24,SAN LUIS POTOSI,3,10,8,CERRITOS,139
24,SAN LUIS POTOSI,3,10,8,CERRITOS,140
24,SAN LUIS POTOSI,3,10,8,CERRITOS,141
24,SAN LUIS POTOSI,3,10,8,CERRITOS,142
24,SAN LUIS POTOSI,3,10,8,CERRITOS,143
24,SAN LUIS POTOSI,3,10,8,CERRITOS,144
24,SAN LUIS POTOSI,3,10,8,CERRITOS,145
24,SAN LUIS POTOSI,3,10,8,CERRITOS,147
24,SAN LUIS POTOSI,3,10,8,CERRITOS,148
24,SAN LUIS POTOSI,3,10,8,CERRITOS,149
24,SAN LUIS POTOSI,3,10,8,CERRITOS,150
24,SAN LUIS POTOSI,3,10,8,CERRITOS,151
24,SAN LUIS POTOSI,3,10,8,CERRITOS,152
24,SAN LUIS POTOSI,3,10,8,CERRITOS,153
24,SAN LUIS POTOSI,3,10,8,CERRITOS,154
24,SAN LUIS POTOSI,3,10,8,CERRITOS,155
24,SAN LUIS POTOSI,3,10,8,CERRITOS,156
24,SAN LUIS POTOSI,3,10,8,CERRITOS,157
24,SAN LUIS POTOSI,3,10,8,CERRITOS,158
24,SAN LUIS POTOSI,3,10,8,CERRITOS,160
24,SAN LUIS POTOSI,3,10,8,CERRITOS,161
24,SAN LUIS POTOSI,3,10,8,CERRITOS,162
24,SAN LUIS POTOSI,3,10,8,CERRITOS,163
24,SAN LUIS POTOSI,3,10,8,CERRITOS,164
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,220
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,221
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,222
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,223
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,224
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,225
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,226
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,227
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,228
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,229
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,230
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,231
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,232
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,233
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,234
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,235
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,236
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,237
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,238
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,239
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,240
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,241
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,242
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,243
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,244
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,245
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,246
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,247
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,248
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,249
24,SAN LUIS POTOSI,3,10,11,CIUDAD FERNANDEZ,250
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,634
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,635
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,636
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,637
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,638
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,639
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,640
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,641
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,642
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,643
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,644
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,645
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,646
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,647
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,648
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,649
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,650
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,651
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,652
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,653
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,654
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,655
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,656
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,657
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,658
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,659
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,660
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,661
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,662
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,663
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,664
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,665
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,666
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,667
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,668
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,670
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,671
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,672
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,673
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,674
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,675
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,676
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,677
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,678
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,679
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,680
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,681
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,682
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,683
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,684
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,685
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,686
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,687
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,688
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,689
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,690
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,691
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,692
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,693
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,694
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,695
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,696
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,697
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,698
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,699
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,700
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,701
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,702
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,703
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,704
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,705
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,706
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,707
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,709
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,710
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,711
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,712
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,713
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,714
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,715
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,716
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,717
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,718
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,720
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,721
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,722
24,SAN LUIS POTOSI,3,10,24,RIOVERDE,723
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1148
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1149
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1150
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1151
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1152
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1153
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1154
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1155
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1156
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1158
24,SAN LUIS POTOSI,3,10,30,SAN NICOLAS TOLENTINO,1159
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1689
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1690
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1691
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1692
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1693
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1694
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1695
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1696
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1697
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1698
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1699
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1700
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1701
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1702
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1703
24,SAN LUIS POTOSI,3,10,53,VILLA JUAREZ,1704
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,15
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,16
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,17
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,18
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,19
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,20
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,21
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,22
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,23
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,24
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,25
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,26
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,27
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,28
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,29
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,30
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,31
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,32
24,SAN LUIS POTOSI,3,11,2,ALAQUINES,33
24,SAN LUIS POTOSI,3,11,5,CARDENAS,78
24,SAN LUIS POTOSI,3,11,5,CARDENAS,79
24,SAN LUIS POTOSI,3,11,5,CARDENAS,80
24,SAN LUIS POTOSI,3,11,5,CARDENAS,81
24,SAN LUIS POTOSI,3,11,5,CARDENAS,82
24,SAN LUIS POTOSI,3,11,5,CARDENAS,83
24,SAN LUIS POTOSI,3,11,5,CARDENAS,84
24,SAN LUIS POTOSI,3,11,5,CARDENAS,85
24,SAN LUIS POTOSI,3,11,5,CARDENAS,86
24,SAN LUIS POTOSI,3,11,5,CARDENAS,87
24,SAN LUIS POTOSI,3,11,5,CARDENAS,88
24,SAN LUIS POTOSI,3,11,5,CARDENAS,89
24,SAN LUIS POTOSI,3,11,5,CARDENAS,90
24,SAN LUIS POTOSI,3,11,5,CARDENAS,91
24,SAN LUIS POTOSI,3,11,5,CARDENAS,92
24,SAN LUIS POTOSI,3,11,5,CARDENAS,93
24,SAN LUIS POTOSI,3,11,5,CARDENAS,94
24,SAN LUIS POTOSI,3,11,5,CARDENAS,95
24,SAN LUIS POTOSI,3,11,5,CARDENAS,96
24,SAN LUIS POTOSI,3,11,5,CARDENAS,97
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,173
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,174
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,175
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,176
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,177
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,178
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,179
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,181
24,SAN LUIS POTOSI,3,11,10,CIUDAD DEL MAIZ,182
